ID	Par1	Par2	gener
2108981A	9807707B	0806474C	2
2108985	9807707B	0806474C	2
2108986A	9807707B	0806474C	2
2108986B	9807707B	0806474C	2
2108989A	9807707B	0806474C	2
2108989B	9807707B	0806474C	2
2108989D	9807707B	0806474C	2
2108990A	9807707B	0806474C	2
2108990B	9807707B	0806474C	2
2108990C	9807707B	0806474C	2
2108991A	9807707B	0806474C	2
2108991B	9807707B	0806474C	2
2108991C	9807707B	0806474C	2
2108991D	9807707B	0806474C	2
2108992A	9807707B	0806474C	2
2108993	9807707B	0806474C	2
2108995A	9807707B	0806474C	2
2109000A	9807707B	0806474C	2
2109000B	9807707B	0806474C	2
2109016A	9702631	0706809	2
2109016B	9702631	0706809	2
2109018A	9702631	0706809	2
2109018B	9702631	0706809	2
2109018C	9702631	0706809	2
2109221	9702631	0706809	2
2109222B	9702631	0706809	2
2109319	9702631	0706809	2
2109387	9807707B	0605906	2
2109390	9807707B	0605906	2
2109407A	9702631	0706809	2
2109517A	9702631	0701441C	2
2109592	9702631	0701441C	2
9720068A	12/109	0000929A	2
9720068B	12/109	0000929A	2
9720077	12/109	0000929A	2
9720743A	0000929A	12/109	2
9720743B	0000929A	12/109	2
9720743D	0000929A	12/109	2
9720750B	0000929A	12/109	2
9720750C	0000929A	12/109	2
9720750D	0000929A	12/109	2
9721702A	12/109	0000929A	2
9721702B	12/109	0000929A	2
9723021A	0000929A	14/6	2
9723021B	0000929A	14/6	2
9723127A	0000929A	12/109	2
9723127B	0000929A	12/109	2
9723131	0000929A	12/109	2
1500303B	9805110A	0709237B	3
1500306A	9805110A	0709237B	3
1500306B	9805110A	0709237B	3
1500310A	9805110A	0709237B	3
1500310B	9805110A	0709237B	3
1500314B	9805110A	0709237B	3
1500315B	9805110A	0709237B	3
1500318A	9805110A	0709237B	3
1500318B	9805110A	0709237B	3
1500324A	9805110A	0709237B	3
1500324B	9805110A	0709237B	3
1500325A	9805110A	0709237B	3
1500327A	9805110A	0709237B	3
1500327B	9805110A	0709237B	3
1500330A	9805110A	0709237B	3
1500330B	9805110A	0709237B	3
1500332	9805110A	0709237B	3
1500336A	9805110A	0709237B	3
1500338A	9805110A	0709237B	3
1500338B	9805110A	0709237B	3
1500342A	CH3	0703875B	3
1500342E	CH3	0703875B	3
1500342F	CH3	0703875B	3
1500354A	CH3	0709237B	3
1500354D	CH3	0709237B	3
1500435	9805110A	0702235B	3
1500443	9805110A	0702235B	3
1500447	9805110A	0702235B	3
1500451	9805110A	0702235B	3
1500452A	9805110A	0702235B	3
1500460	9805110A	0702235B	3
1500460A	9805110A	0702235B	3
1500523A	9805110A	0703875B	3
1500523B	9805110A	0703875B	3
1500523C	9805110A	0703875B	3
1500528C	9805110A	0703875B	3
1500529B	9805110A	0703875B	3
1500530B	9805110A	0703875B	3
1500538C	9805110A	0703875B	3
1500540	9805110A	0703875B	3
1500623C	CH3	0709237B	3
1500633A	CH3	0709237B	3
1500633B	CH3	0709237B	3
1500634	CH3	0709237B	3
1500636A	CH3	0709237B	3
1500636C	CH3	0709237B	3
1500636G	CH3	0709237B	3
1500637A	CH3	0709237B	3
1500641A	CH3	0709237B	3
1500641B	CH3	0709237B	3
1500641D	CH3	0709237B	3
1500641E	CH3	0709237B	3
1500662A	9805110A	0702235B	3
1500662B	9805110A	0702235B	3
1500670A	9805110A	0702235B	3
1500672	9805110A	0702235B	3
1500722	9805110A	0709237B	3
1500762A	CH3	0709237B	3
1500762E	CH3	0709237B	3
1500762G	CH3	0709237B	3
1500767	CH3	0709237B	3
1500795A	9805110A	0703875B	3
1500795B	9805110A	0703875B	3
1500799	9805110A	0703875B	3
1500801	9805110A	0703875B	3
1500834	9806490B	0702235B	3
1500835A	9806490B	0702235B	3
1500835B	9806490B	0702235B	3
1500841	9806490B	0702235B	3
1500843	9806490B	0702235B	3
1500845A	9806490B	0702235B	3
1500845B	9806490B	0702235B	3
1500845C	9806490B	0702235B	3
1500847A	9806490B	0702235B	3
1500847B	9806490B	0702235B	3
1500847C	9806490B	0702235B	3
1500848A	9806490B	0702235B	3
1500850	9806490B	0702235B	3
1500852	9806490B	0702235B	3
1500858A	9806490B	0702235B	3
1500859	9806490B	0702235B	3
1500863A	9806490B	0702235B	3
1500863B	9806490B	0702235B	3
1500871A	9806490B	0702235B	3
1500871B	9806490B	0702235B	3
1500874	9806490B	0702235B	3
1500879A	9806490B	0702235B	3
1500879B	9806490B	0702235B	3
1500880A	9806490B	0702235B	3
1500880B	9806490B	0702235B	3
1500887A	9805110A	0702235B	3
1500896	9805110A	0702235B	3
1501002A	9805110A	0709237B	3
1501003	9805110A	0709237B	3
1501012A	9805110A	0709237B	3
1501012B	9805110A	0709237B	3
1501014A	9805110A	0709237B	3
1501014B	9805110A	0709237B	3
1501018	9805110A	0709237B	3
1501033A	CH3	0709237B	3
1501033B	CH3	0709237B	3
1501033C	CH3	0709237B	3
1501040B	CH3	0709237B	3
1501268A	CH3	0709237B	3
1501268B	CH3	0709237B	3
1501268D	CH3	0709237B	3
1501272	9805110A	0709237B	3
1501277A	9805110A	0709237B	3
1501277B	9805110A	0709237B	3
1501277C	9805110A	0709237B	3
1501280A	9805110A	0709237B	3
1501280B	9805110A	0709237B	3
1501747	9805110A	0709237B	3
1501844B	CH3	0709237B	3
1501853	CH3	0709237B	3
1502185A	CH3	0709237B	3
1502185B	CH3	0709237B	3
1502185C	CH3	0709237B	3
1502196A	CH3	0709237B	3
1502196B	CH3	0709237B	3
1502196C	CH3	0709237B	3
1502214	CH3	0709237B	3
1502285	9805110A	0709237B	3
1502421B	CH3	0703875B	3
1502421C	CH3	0703875B	3
1502421D	CH3	0703875B	3
1502425A	CH3	0703875B	3
1502425C	CH3	0703875B	3
1502427A	CH3	0703875B	3
1502427B	CH3	0703875B	3
1502427C	CH3	0703875B	3
1502427D	CH3	0703875B	3
1502430A	CH3	0703875B	3
1502430B	CH3	0703875B	3
1502430C	CH3	0703875B	3
1502430D	CH3	0703875B	3
1502432A	CH3	0703875B	3
1502432B	CH3	0703875B	3
1502451A	CH3	0703875B	3
1502451B	CH3	0703875B	3
1502479A	CH3	0709237B	3
1502479B	CH3	0709237B	3
1502480	CH3	0709237B	3
1502493	9805110A	0709237B	3
1502497A	9805110A	0709237B	3
1502497B	9805110A	0709237B	3
1502504	9805110A	0709237B	3
1502506B1	9805110A	0709237B	3
1502506B2	9805110A	0709237B	3
1502706A	9806490B	0703875B	3
1502706B	9806490B	0703875B	3
1502710	9806490B	0703875B	3
1502713	9806490B	0703875B	3
1502716A	9806490B	0703875B	3
1502732	9805110A	0703875B	3
1502771	9806490B	0703875B	3
1502772A	9806490B	0703875B	3
1502772B	9806490B	0703875B	3
1502776A	9806490B	0703875B	3
1502776B	9806490B	0703875B	3
1502777B	9806490B	0703875B	3
1502796	9805110A	0709237B	3
1502801B	9805110A	0709237B	3
1502805	9805110A	0709237B	3
1502810A	9805110A	0709237B	3
1502810B	9805110A	0709237B	3
1502829A	CH3	0709237B	3
1502830A	CH3	0709237B	3
1502838A	CH3	0709237B	3
1502838B	CH3	0709237B	3
1502843	1602/7	0709237B	3
1502881	1602/7	0709237B	3
1502897A	9805110A	0709237B	3
1502897B	9805110A	0709237B	3
1502898A	9805110A	0709237B	3
1502898B	9805110A	0709237B	3
1502910B	CH3	0709237B	3
1502910C	CH3	0709237B	3
1502914	CH3	0709237B	3
1502966	9805110A	0709237B	3
1502967A	9805110A	0709237B	3
1502967C	9805110A	0709237B	3
1502967D	9805110A	0709237B	3
1502990A	CH3	0709237B	3
1502990B	CH3	0709237B	3
1502993A	9806490B	0703875B	3
1502993B	9806490B	0703875B	3
1502996	9806490B	0703875B	3
1503006	9806490B	0703875B	3
1503008	9806490B	0703875B	3
1503018	9806490B	0703875B	3
1503022	9806490B	0703875B	3
1503026	9806490B	0703875B	3
1503027A	9806490B	0703875B	3
1503027B	9806490B	0703875B	3
1503027C	9806490B	0703875B	3
1503033A	9806490B	0703875B	3
1503033B	9806490B	0703875B	3
1503036B	9806490B	0703875B	3
1503039A	9806490B	0703875B	3
1503039B	9806490B	0703875B	3
1503042A	CH3	0709237B	3
1503042B	CH3	0709237B	3
1503042D	CH3	0709237B	3
1503054	9805110A	0709237B	3
1503063	9805110A	0709237B	3
1503063A	9805110A	0709237B	3
1503078A	9805110A	0709237B	3
1503078B	9805110A	0709237B	3
1503123	1602/7	0709237B	3
1503134A	9806490B	0703875B	3
1503134B	9806490B	0703875B	3
1503136A	9806490B	0703875B	3
1503145A1	9806490B	0703875B	3
1503145A2	9806490B	0703875B	3
1503153	9806490B	0703875B	3
1503161A	CH3	0703875B	3
1503161B	CH3	0703875B	3
1503163	CH3	0703875B	3
1503166	CH3	0703875B	3
1503169A	CH3	0703875B	3
1503169B	CH3	0703875B	3
1503350	1602/7	0709237B	3
1503353	1602/7	0709237B	3
1503430	1602/7	0709237B	3
1503436	1602/7	0709237B	3
1503451	1602/7	0709237B	3
1503457A	1602/7	0709237B	3
1503457B	1602/7	0709237B	3
1503477	1602/7	0703875B	3
1503490	1602/7	0703875B	3
1503501A	9806490B	0703875B	3
1503501B	9806490B	0703875B	3
1503508A	9806490B	0703875B	3
1503516	9806490B	0703875B	3
1503521	9806490B	0703875B	3
1503523A	9806490B	0703875B	3
1503523B	9806490B	0703875B	3
1503523C	9806490B	0703875B	3
1503524	9806490B	0703875B	3
1503530A	9806490B	0703875B	3
1503530B	9806490B	0703875B	3
1503531A	9806490B	0703875B	3
1503532A	9806490B	0703875B	3
1503533	9806490B	0703875B	3
1503535A	9806490B	0703875B	3
1503536A1	9806490B	0703875B	3
1503536A2	9806490B	0703875B	3
1503536C	9806490B	0703875B	3
1503542	9805110A	0703875B	3
1503547A	9805110A	0703875B	3
1503547B	9805110A	0703875B	3
1503547C	9805110A	0703875B	3
1503555A	CH3	0703875B	3
1503555C	CH3	0703875B	3
1503557A	CH3	0703875B	3
1503557C	CH3	0703875B	3
1503562	9806490B	0703875B	3
1503563	9806490B	0703875B	3
1503577A	9806490B	0703875B	3
1503577B	9806490B	0703875B	3
1503586C	9806490B	0703875B	3
1503597A	CH3	0703875B	3
1503597B	CH3	0703875B	3
1503601	9805110A	0703875B	3
1503602A	9805110A	0703875B	3
1503605	9805110A	0703875B	3
1503607	9805110A	0703875B	3
1503628	9805110A	0703875B	3
1503631A	9806490B	0703875B	3
1503631B	9806490B	0703875B	3
1503634	9806490B	0703875B	3
1503648	9806490B	0703875B	3
1503649A	9806490B	0703875B	3
1503649B	9806490B	0703875B	3
1503654A	CH3	0703875B	3
1503654B	CH3	0703875B	3
1503657A	CH3	0703875B	3
1503657B	CH3	0703875B	3
1503657C	CH3	0703875B	3
1503657D	CH3	0703875B	3
1503660A	CH3	0703875B	3
1503660B	CH3	0703875B	3
1503661	9806490B	0703875B	3
1503662A	9806490B	0703875B	3
1503662B	9806490B	0703875B	3
1503663A	9806490B	0703875B	3
1503665	9806490B	0703875B	3
1503666	9806490B	0703875B	3
1503669B	9806490B	0703875B	3
1503669C	9806490B	0703875B	3
1503675	9806490B	0703875B	3
1503690	1602/7	0703875B	3
1503705A	1602/7	0703875B	3
1503715A	CH3	0703875B	3
1503715B	CH3	0703875B	3
1503715C	CH3	0703875B	3
1503715D	CH3	0703875B	3
1503715E	CH3	0703875B	3
1503718	CH3	0703875B	3
1503726B	CH3	0703875B	3
1503733A	9805110A	0703875B	3
1503733B	9805110A	0703875B	3
1503733C	9805110A	0703875B	3
1503738A	9805110A	0703875B	3
1503738B	9805110A	0703875B	3
1503741B	9805110A	0703875B	3
1503742A	9805110A	0703875B	3
1503742B	9805110A	0703875B	3
1503756	9805110A	0703875B	3
1503764	9806490B	0703875B	3
1503780A	9806490B	0703875B	3
1503789A	9806490B	0703875B	3
1503789B	9806490B	0703875B	3
1503791	9805110A	0703875B	3
1503793A	9805110A	0703875B	3
1503793B	9805110A	0703875B	3
1503793C	9805110A	0703875B	3
1503798A	9805110A	0703875B	3
1503798B	9805110A	0703875B	3
1503809	9805110A	0703875B	3
1503813	9805110A	0703875B	3
1503817	9805110A	0703875B	3
1503818	9805110A	0703875B	3
1503827	9806490B	0703875B	3
1503829	9806490B	0703875B	3
1503834	9806490B	0703875B	3
1503835	9806490B	0703875B	3
1503837	9806490B	0703875B	3
1503846	9806490B	0703875B	3
1503848A	9806490B	0703875B	3
1503849B	9806490B	0703875B	3
1503849C	9806490B	0703875B	3
1503851	9806490B	0703875B	3
1503851A	9806490B	0703875B	3
1503853	9806490B	0703875B	3
1503854	9806490B	0703875B	3
1503858	9806490B	0703875B	3
1503862	9805110A	0703875B	3
1503863B	9805110A	0703875B	3
1503863C	9805110A	0703875B	3
1503864A	9805110A	0703875B	3
1503864B	9805110A	0703875B	3
1503864C	9805110A	0703875B	3
1503871	CH3	0703875B	3
1503875A	CH3	0703875B	3
1503875B	CH3	0703875B	3
1503878B	CH3	0703875B	3
1503881A	CH3	0703875B	3
1503881B	CH3	0703875B	3
1503881C	CH3	0703875B	3
1503882B	CH3	0703875B	3
1503885	CH3	0703875B	3
1503886C	CH3	0703875B	3
1503888C	CH3	0703875B	3
1503890B	CH3	0703875B	3
1503890C	CH3	0703875B	3
1503913A	1602/7	0703875B	3
1503923	1602/7	0703875B	3
1503930	1602/7	0703875B	3
1503939A	1602/7	0703875B	3
1503939B	1602/7	0703875B	3
1503940	1602/7	0703875B	3
1503956	1602/7	0703875B	3
1503961	1602/7	0703875B	3
1503966	1602/7	0703875B	3
1503975	1602/7	0703875B	3
1503978	1602/7	0703875B	3
1504007	1602/7	0703875B	3
1504021	9805110A	0703875B	3
1504024	9805110A	0703875B	3
1504031A	9805110A	0703875B	3
1504034A	9805110A	0703875B	3
1504034B	9805110A	0703875B	3
1504034C	9805110A	0703875B	3
1504037	9805110A	0703875B	3
1504050B	9805110A	0703875B	3
1504068B	CH3	0703875B	3
1504068C	CH3	0703875B	3
1504068D	CH3	0703875B	3
1504068E	CH3	0703875B	3
1504068F	CH3	0703875B	3
1504068G	CH3	0703875B	3
1504074	1602/7	0703875B	3
1504078A	1602/7	0703875B	3
1504078B	1602/7	0703875B	3
1504086A	1602/7	0703875B	3
1504104	1602/7	0703875B	3
1504114	1602/7	0703875B	3
1504116	1602/7	0703875B	3
1504117A	1602/7	0703875B	3
1504117B	1602/7	0703875B	3
1504124A	1602/7	0703875B	3
1504124B	1602/7	0703875B	3
1504124C	1602/7	0703875B	3
1504131A	9805110A	0703875B	3
1504139	9805110A	0703875B	3
1504143	9805110A	0703875B	3
1504147A	9805110A	0703875B	3
1504147B	9805110A	0703875B	3
1504147C	9805110A	0703875B	3
1504148A	9805110A	0703875B	3
1504148B	9805110A	0703875B	3
1504149	9805110A	0703875B	3
1504153A	CH3	0703875B	3
1504153B	CH3	0703875B	3
1504153D	CH3	0703875B	3
1504162A	9805110A	0703875B	3
1504162B	9805110A	0703875B	3
1504165A	9805110A	0703875B	3
1504165C	9805110A	0703875B	3
1504166A	9805110A	0703875B	3
1504167	9805110A	0703875B	3
1504169A	9805110A	0703875B	3
1504169B	9805110A	0703875B	3
1504171A	9805110A	0703875B	3
1504171B	9805110A	0703875B	3
1504171C	9805110A	0703875B	3
1504172A	9805110A	0703875B	3
1504172B	9805110A	0703875B	3
1504173	9805110A	0703875B	3
1504175	9805110A	0703875B	3
1504176	9805110A	0703875B	3
1504180	9805110A	0703875B	3
1504187A	1602/7	0703875B	3
1504187B	1602/7	0703875B	3
1504204	1602/7	0703875B	3
1504226A	CH3	0703875B	3
1504226C	CH3	0703875B	3
1504235	1602/7	0703875B	3
1504236	1602/7	0703875B	3
1504237	1602/7	0703875B	3
1504250	1602/7	0703875B	3
1504454A	1602/7	0702235B	3
1504454B	1602/7	0702235B	3
1504456B	1602/7	0702235B	3
1504470A	1602/7	0702235B	3
1504470B	1602/7	0702235B	3
1504470C	1602/7	0702235B	3
1504470D	1602/7	0702235B	3
1504472A	1602/7	0702235B	3
1504472B	1602/7	0702235B	3
1504472C	1602/7	0702235B	3
1504472D	1602/7	0702235B	3
1504479	1602/7	0702235B	3
1504533B	9806490B	0702235B	3
1504535A	9806490B	0702235B	3
1504538A	9806490B	0702235B	3
1504538C	9806490B	0702235B	3
1504539	9806490B	0702235B	3
1504541A	9806490B	0702235B	3
1504541B	9806490B	0702235B	3
1504556A	9806490B	0702235B	3
1504557A	9806490B	0702235B	3
1504557B	9806490B	0702235B	3
1504560A	9806490B	0702235B	3
1504560B	9806490B	0702235B	3
1504567	9806490B	0702235B	3
1504575A	9806490B	0702235B	3
1504575B	9806490B	0702235B	3
1504578A	9806490B	0702235B	3
1504578B	9806490B	0702235B	3
1504578C	9806490B	0702235B	3
1504661	1602/7	0702235B	3
1504684	1602/7	0702235B	3
1504781A	9806490B	0702235B	3
1504781B	9806490B	0702235B	3
1504781C	9806490B	0702235B	3
1504792B	9806490B	0702235B	3
1504810	9806490B	0702235B	3
1504811A	9805110A	0702235B	3
1504811B	9805110A	0702235B	3
1504812	9805110A	0702235B	3
1504816A	9805110A	0702235B	3
1504816B	9805110A	0702235B	3
1504817	9805110A	0702235B	3
1504884A	9806490B	0702235B	3
1504884B	9806490B	0702235B	3
1504886A	9806490B	0702235B	3
1504886B	9806490B	0702235B	3
1504887A	9806490B	0702235B	3
1504887B	9806490B	0702235B	3
1504892	9806490B	0702235B	3
1504899	9806490B	0702235B	3
1504900	9806490B	0702235B	3
1504928A	9805110A	0702235B	3
1504928B	9805110A	0702235B	3
1504930	9805110A	0702235B	3
1504931A	9805110A	0702235B	3
1504931B	9805110A	0702235B	3
1504932	9805110A	0702235B	3
1504940	9805110A	0702235B	3
1504944A	9805110A	0702235B	3
1504944B	9805110A	0702235B	3
1504945	9805110A	0702235B	3
1504946	9805110A	0702235B	3
1504950	9805110A	0702235B	3
1504961A	9806490B	0702235B	3
1504961B	9806490B	0702235B	3
1504961D	9806490B	0702235B	3
1504962A	9806490B	0702235B	3
1504962B	9806490B	0702235B	3
1504966A	9806490B	0702235B	3
1504973	9806490B	0702235B	3
1504975A	9806490B	0702235B	3
1504975B	9806490B	0702235B	3
1504980A	9806490B	0702235B	3
1504980B	9806490B	0702235B	3
1505131A	9806490B	0702235B	3
1505131B	9806490B	0702235B	3
1505132B	9806490B	0702235B	3
1505135A	9806490B	0702235B	3
1505135B	9806490B	0702235B	3
1505135C	9806490B	0702235B	3
1505136A	9806490B	0702235B	3
1505136B	9806490B	0702235B	3
1505136C	9806490B	0702235B	3
1505138A	9806490B	0702235B	3
1505138B	9806490B	0702235B	3
1505138C	9806490B	0702235B	3
1505152A	9806490B	0702235B	3
1505152B	9806490B	0702235B	3
1505152C	9806490B	0702235B	3
1505155B	9806490B	0702235B	3
1505160A	9806490B	0702235B	3
1505160B	9806490B	0702235B	3
1505160C	9806490B	0702235B	3
1505228	1602/7	0702235B	3
1505235	1602/7	0702235B	3
1505255	1602/7	0702235B	3
1600001A	9806490B	0701941B	3
1600011B	9806490B	0701941B	3
1600016B	9806490B	0701941B	3
1600050	9806490B	0701941B	3
1600051A	303/577	0700113A	3
1600051B	303/577	0700113A	3
1600055A	303/577	0700113A	3
1600055B	303/577	0700113A	3
1600055D	303/577	0700113A	3
1600055E	303/577	0700113A	3
1600055F	303/577	0700113A	3
1600066B	303/577	0700113A	3
1600070B	303/577	0700113A	3
1600070C	303/577	0700113A	3
1600071A	303/577	0700113A	3
1600071B	303/577	0700113A	3
1600078B	303/577	0700113A	3
1600081A	303/577	0700113A	3
1600081B	303/577	0700113A	3
1600085A	303/577	0700113A	3
1600085B	303/577	0700113A	3
1600085C	303/577	0700113A	3
1600085D	303/577	0700113A	3
1600089A	303/577	0700113A	3
1600091A	303/577	0700113A	3
1600092	303/577	0700113A	3
1600094A	303/577	0700113A	3
1600095A	303/577	0700113A	3
1600095B	303/577	0700113A	3
1600139A	9501617	0710225B	3
1600139B	9501617	0710225B	3
1600139C	9501617	0710225B	3
1600139D	9501617	0710225B	3
1600140A	9501617	0710225B	3
1600140B	9501617	0710225B	3
1600171A	303/577	0700113A	3
1600171B	303/577	0700113A	3
1600174A	303/577	0700113A	3
1600174B	303/577	0700113A	3
1600178A	303/577	0700113A	3
1600181	303/577	0700113A	3
1600183A	303/577	0700113A	3
1600187	303/577	0700113A	3
1600188	303/577	0700113A	3
1600195	9805110A	0700113A	3
1600200	9805110A	0700113A	3
1600258A	9805110A	0700113A	3
1600272A1	9400122	0710225B	3
1600272A2	9400122	0710225B	3
1600275A	9400122	0710225B	3
1600275B	9400122	0710225B	3
1600277A	9400122	0710225B	3
1600277B	9400122	0710225B	3
1600381A	9501017	0702235B	3
1600381B	9501017	0702235B	3
1600385	9501017	0702235B	3
1600385A	9501017	0702235B	3
1600385B	9501017	0702235B	3
1600385C	9501017	0702235B	3
1600394A	9501017	0702235B	3
1600472B	9803076C	0701947A	3
1600472C	9803076C	0701947A	3
1600472D	9803076C	0701947A	3
1600472F	9803076C	0701947A	3
1600473A	9803076C	0701947A	3
1600473B	9803076C	0701947A	3
1600473C	9803076C	0701947A	3
1600475A	9803076C	0701947A	3
1600475B	9803076C	0701947A	3
1600476	9803076C	0701947A	3
1600478A	9803076C	0701947A	3
1600478B	9803076C	0701947A	3
1600480	9803076C	0701947A	3
1600483A1	9803076C	0701947A	3
1600483A2	9803076C	0701947A	3
1600483B	9803076C	0701947A	3
1600484A	9803076C	0701947A	3
1600484B	9803076C	0701947A	3
1600485	9803076C	0701947A	3
1600486	9803076C	0701947A	3
1600492	9803076C	0701947A	3
1600495A	9803076C	0701947A	3
1600495B	9803076C	0701947A	3
1600495C	9803076C	0701947A	3
1600497A	9803076C	0701947A	3
1600497B	9803076C	0701947A	3
1600497C	9803076C	0701947A	3
1600500A	9803076C	0701947A	3
1600500B	9803076C	0701947A	3
1600508	0701947A	9400223	3
1600623	303/577	0700113A	3
1600626A	303/577	0700113A	3
1600633A	303/577	0700113A	3
1600633C	303/577	0700113A	3
1600635A	303/577	0700113A	3
1600635B	303/577	0700113A	3
1600635C	303/577	0700113A	3
1600638	303/577	0700113A	3
1600639A	303/577	0700113A	3
1600639B	303/577	0700113A	3
1600641A	303/577	0700113A	3
1600641B	303/577	0700113A	3
1600647A	303/577	0700113A	3
1600647B	303/577	0700113A	3
1600647C	303/577	0700113A	3
1600648A	303/577	0700113A	3
1600648B	303/577	0700113A	3
1600650	303/577	0700113A	3
1600655B	303/577	0700113A	3
1600656	303/577	0700113A	3
1600656B	303/577	0700113A	3
1600657	303/577	0700113A	3
1600657B	303/577	0700113A	3
1600657C	303/577	0700113A	3
1600661A	303/577	0700113A	3
1600661B	303/577	0700113A	3
1600661C	303/577	0700113A	3
1600664A	303/577	0700113A	3
1600664C	303/577	0700113A	3
1600665A	303/577	0700113A	3
1600665B	303/577	0700113A	3
1600671	0701947A	9501702	3
1600675B	0701947A	9501702	3
1600721A	303/577	0700113A	3
1600721C	303/577	0700113A	3
1600721D	303/577	0700113A	3
1600728A	303/577	0700113A	3
1600728B	303/577	0700113A	3
1600728C	303/577	0700113A	3
1600729B	303/577	0700113A	3
1600732A	303/577	0700113A	3
1600740A	303/577	0700113A	3
1600740B	303/577	0700113A	3
1600743A	303/577	0700113A	3
1600743B	303/577	0700113A	3
1600743C	303/577	0700113A	3
1600749A	303/577	0700113A	3
1600759B	9805110A	0700113A	3
1600761A	9805110A	0700113A	3
1600761B	9805110A	0700113A	3
1600761C	9805110A	0700113A	3
1600765A	9805110A	0700113A	3
1600765B	9805110A	0700113A	3
1600767A	9805110A	0700113A	3
1600767B	9805110A	0700113A	3
1600771	0701947A	9400223	3
1600773	0701947A	9400223	3
1600776	0701947A	9400223	3
1600783	0701947A	9400223	3
1600787	0701947A	9400223	3
1600792	0701947A	9400223	3
1600793	0701947A	9400223	3
1600796	0701947A	9400223	3
1600802	0701947A	9400223	3
1600811	9803076C	0701947A	3
1600814A	9803076C	0701947A	3
1600814B	9803076C	0701947A	3
1600814C	9803076C	0701947A	3
1600814D	9803076C	0701947A	3
1600819A	9803076C	0701947A	3
1600819B	9803076C	0701947A	3
1600872	303/577	0700113A	3
1600878	303/577	0700113A	3
1600879A	303/577	0700113A	3
1600883	303/577	0700113A	3
1600888	303/577	0700113A	3
1600892A	303/577	0700113A	3
1600892B	303/577	0700113A	3
1600892C	303/577	0700113A	3
1600892D	303/577	0700113A	3
1600892E	303/577	0700113A	3
1600893A	303/577	0700113A	3
1600894A	303/577	0700113A	3
1600894B	303/577	0700113A	3
1600898A	303/577	0700113A	3
1600905B	9805110A	0700113A	3
1600906B	9805110A	0700113A	3
1600907A	9805110A	0700113A	3
1600953A	9400122	0710225B	3
1600953B	9400122	0710225B	3
1600957A	9400122	0710225B	3
1600957B	9400122	0710225B	3
1600963	9400122	0710225B	3
1600967A	9400122	0710225B	3
1600967B	9400122	0710225B	3
1600975	0702235B	9803854A	3
1601052	9501017	0710225B	3
1601053	9501017	0710225B	3
1601055A	9501017	0710225B	3
1601055B	9501017	0710225B	3
1601058	9501017	0710225B	3
1601062B	9501017	0710225B	3
1601063	9501017	0710225B	3
1601076	9501017	0710225B	3
1601077A	9501017	0710225B	3
1601077B	9501017	0710225B	3
1601077D	9501017	0710225B	3
1601087A	9501017	0710225B	3
1601087B	9501017	0710225B	3
1601088A	9501017	0710225B	3
1601088B	9501017	0710225B	3
1601090A	9501017	0710225B	3
1601090B	9501017	0710225B	3
1601094	9501017	0710225B	3
1601103A	9501017	0710225B	3
1601105	9501017	0710225B	3
1601115A1	9501017	0710225B	3
1601115A2	9501017	0710225B	3
1601119A	9501017	0710225B	3
1601119B	9501017	0710225B	3
1601120A	9501017	0710225B	3
1601144	0701947A	9400223	3
1601152	0701947A	9400223	3
1601160B	0701947A	9400223	3
1601168B	0701947A	9400223	3
1601172A	9501017	0702235B	3
1601177	9501017	0702235B	3
1601178A	9501017	0702235B	3
1601178B	9501017	0702235B	3
1601184A	9501017	0702235B	3
1601184B	9501017	0702235B	3
1601184C	9501017	0702235B	3
1601190	9501017	0702235B	3
1601197A	9501017	0702235B	3
1601197B	9501017	0702235B	3
1601197C	9501017	0702235B	3
1601197D	9501017	0702235B	3
1601197E	9501017	0702235B	3
1601198	9501017	0702235B	3
1601202A	9501017	0702235B	3
1601219A	9501017	0702235B	3
1601219B	9501017	0702235B	3
1601219C	9501017	0702235B	3
1601222A1	9501017	0710225B	3
1601222A2	9501017	0710225B	3
1601222A3	9501017	0710225B	3
1601271	9803076C	0701947A	3
1601275A	9803076C	0701947A	3
1601275B	9803076C	0701947A	3
1601280	9803076C	0701947A	3
1601282I	9803076C	0701947A	3
1601283A	9803076C	0701947A	3
1601283B	9803076C	0701947A	3
1601283C	9803076C	0701947A	3
1601284A	9803076C	0701947A	3
1601284B	9803076C	0701947A	3
1601286A	9803076C	0701947A	3
1601286B	9803076C	0701947A	3
1601287A	9803076C	0701947A	3
1601287B	9803076C	0701947A	3
1601287C	9803076C	0701947A	3
1601288B	9803076C	0701947A	3
1601290A	9803076C	0701947A	3
1601290B	9803076C	0701947A	3
1601290C	9803076C	0701947A	3
1601290D	9803076C	0701947A	3
1601292	9501017	0702235B	3
1601294A1	9501017	0702235B	3
1601294A2	9501017	0702235B	3
1601310A	9501017	0702235B	3
1601311A	9501017	0702235B	3
1601311B	9501017	0702235B	3
1601311C	9501017	0702235B	3
1601318A	9501017	0702235B	3
1601318B	9501017	0702235B	3
1601318C	9501017	0702235B	3
1601371	9501617	0710225B	3
1601378A	9501617	0710225B	3
1601378B	9501617	0710225B	3
1601381A	9501617	0710225B	3
1601381B	9501617	0710225B	3
1601388A	9501617	0710225B	3
1601388B	9501617	0710225B	3
1601388C	9501617	0710225B	3
1601388D	9501617	0710225B	3
1601388E	9501617	0710225B	3
1601390A1	9501617	0710225B	3
